ticker,asset_name,date,open,high,low,close,volume
BTC,Bitcoin,2026-05-16,79066.0,79173.5,77630.73,78131.44,25895799905
BTC,Bitcoin,2026-05-17,78133.59,78539.4,76783.41,77429.35,20900166465
BTC,Bitcoin,2026-05-18,77426.34,77749.32,76029.23,76954.17,41520471808
BTC,Bitcoin,2026-05-19,76954.75,77346.87,76082.37,76750.91,26031898332
BTC,Bitcoin,2026-05-20,76749.45,77775.57,76463.65,77457.77,26668360936
BTC,Bitcoin,2026-05-21,77462.51,78100.56,76655.44,77539.17,27141485404
BTC,Bitcoin,2026-05-22,77538.12,77819.45,75323.88,75488.24,27859040109
BTC,Bitcoin,2026-05-23,75488.31,77288.12,74255.23,76673.37,29973220002
BTC,Bitcoin,2026-05-24,76670.66,77372.54,76019.89,76981.13,20572738918
BTC,Bitcoin,2026-05-25,76981.13,77804.92,76833.04,77279.93,19808387601
BTC,Bitcoin,2026-05-26,77280.13,77990.87,75569.47,75825.73,35999475458
BTC,Bitcoin,2026-05-27,75825.3,76014.3,74136.5,74344.7,33802172927
BTC,Bitcoin,2026-05-28,74339.57,74460.13,72493.41,73536.55,40148145327
BTC,Bitcoin,2026-05-29,73537.03,74218.56,72435.63,73372.52,34457929250
BTC,Bitcoin,2026-05-30,73370.85,74020.76,73125.23,73754.84,19563589191
BTC,Bitcoin,2026-05-31,73753.75,74153.5,73315.02,73579.69,17445435650
BTC,Bitcoin,2026-06-01,73580.21,73969.57,70599.51,71319.77,43378836121
BTC,Bitcoin,2026-06-02,71321.03,71334.95,66127.27,66703.66,54990073882
BTC,Bitcoin,2026-06-03,66694.01,67402.93,64009.68,64014.37,47411556213
BTC,Bitcoin,2026-06-04,64020.07,64664.45,61335.75,63801.57,63800151780
BTC,Bitcoin,2026-06-05,63807.69,63901.52,59108.92,60922.67,71465606706
BTC,Bitcoin,2026-06-06,60924.48,61491.7,59496.63,60867.41,30898464957
BTC,Bitcoin,2026-06-07,60866.94,64128.04,60724.07,63239.52,36006496194
BTC,Bitcoin,2026-06-08,63244.09,64185.77,62384.67,63090.59,34133252457
BTC,Bitcoin,2026-06-09,63092.89,63486.09,60756.69,61643.78,40144449754
BTC,Bitcoin,2026-06-10,61643.21,62788.28,60788.02,61449.29,27493506779
BTC,Bitcoin,2026-06-11,61448.88,63851.95,61447.97,63561.05,29316677897
BTC,Bitcoin,2026-06-12,63547.44,64334.02,62778.79,63543.2,26881868307
BTC,Bitcoin,2026-06-13,63541.52,64700.88,63431.32,64421.32,16956245530
BTC,Bitcoin,2026-06-14,64420.17,65749.78,63634.02,65710.4,21572226975
BTC,Bitcoin,2026-06-15,65711.11,67248.13,65315.84,66289.5,32927321950
BTC,Bitcoin,2026-06-16,66289.46,66928.61,65315.07,65600.64,25063963967
BTC,Bitcoin,2026-06-17,65600.43,66354.63,63870.93,64418.45,31288885189
BTC,Bitcoin,2026-06-18,64419.64,64736.92,62201.14,62896.47,30432454936
BTC,Bitcoin,2026-06-19,62897.52,63568.22,62275.58,63540.84,22361931660
BTC,Bitcoin,2026-06-20,63535.81,64307.14,63149.66,64239.68,17486384117
BTC,Bitcoin,2026-06-21,64242.32,64506.58,63221.0,63237.54,15739619591
BTC,Bitcoin,2026-06-22,63240.79,65544.0,63233.53,63952.11,26561496819
BTC,Bitcoin,2026-06-23,63952.79,64196.56,61893.21,62668.02,29608942370
BTC,Bitcoin,2026-06-24,62663.03,63097.76,59029.86,60995.13,42644106535
BTC,Bitcoin,2026-06-25,60992.07,61868.91,58075.92,59721.68,40625024718
BTC,Bitcoin,2026-06-26,59712.05,60647.19,58269.13,60016.43,41502864671
BTC,Bitcoin,2026-06-27,60016.31,60835.05,59794.62,59940.1,15099836554
BTC,Bitcoin,2026-06-28,59940.35,60432.71,58879.63,59532.34,16282230874
BTC,Bitcoin,2026-06-29,59522.79,60682.34,58856.19,60138.38,30829983083
BTC,Bitcoin,2026-06-30,60136.45,60173.22,58111.67,58558.86,32747419391
BTC,Bitcoin,2026-07-01,58562.45,61223.77,57747.77,60003.76,37904450118
BTC,Bitcoin,2026-07-02,60004.77,62117.88,59532.32,61485.3,40109297349
BTC,Bitcoin,2026-07-03,61492.07,62879.01,61176.72,62544.2,26131813598
BTC,Bitcoin,2026-07-04,62545.13,63398.41,62287.59,63088.3,18608397613
BTC,Bitcoin,2026-07-05,63089.06,63935.85,62413.99,63547.88,18267466154
BTC,Bitcoin,2026-07-06,63589.95,63841.71,61645.29,61801.48,24599668736
DOGE,Dogecoin,2025-07-06,0.16427,0.17471,0.16327,0.17199,1092475819
DOGE,Dogecoin,2025-07-07,0.17199,0.17673,0.1659,0.16797,1238654782
DOGE,Dogecoin,2025-07-08,0.16797,0.17178,0.16613,0.17099,852173993
DOGE,Dogecoin,2025-07-09,0.17099,0.18479,0.1701,0.18076,1657071962
DOGE,Dogecoin,2025-07-10,0.18076,0.19574,0.17892,0.19479,1741316233
DOGE,Dogecoin,2025-07-11,0.19479,0.21293,0.19178,0.20119,3859031770
DOGE,Dogecoin,2025-07-12,0.20119,0.20611,0.19224,0.19733,1645230470
DOGE,Dogecoin,2025-07-13,0.19733,0.20361,0.19626,0.1986,1460860601
DOGE,Dogecoin,2025-07-14,0.1986,0.21039,0.19553,0.19743,2642688097
DOGE,Dogecoin,2025-07-15,0.19743,0.19918,0.18875,0.19916,2108544271
DOGE,Dogecoin,2025-07-16,0.19916,0.21973,0.19572,0.21275,2865490732
DOGE,Dogecoin,2025-07-17,0.21275,0.22206,0.20738,0.21803,3524415111
DOGE,Dogecoin,2025-07-18,0.21802,0.25254,0.21676,0.23613,6909551812
DOGE,Dogecoin,2025-07-19,0.23614,0.25663,0.23608,0.24149,4276687151
DOGE,Dogecoin,2025-07-20,0.24149,0.27697,0.24024,0.27293,6077966743
DOGE,Dogecoin,2025-07-21,0.27293,0.28676,0.26493,0.27172,6129417334
DOGE,Dogecoin,2025-07-22,0.27172,0.27441,0.2582,0.27038,4399161114
DOGE,Dogecoin,2025-07-23,0.27038,0.27088,0.23209,0.24065,4422461834
DOGE,Dogecoin,2025-07-24,0.24066,0.24648,0.22328,0.23197,4245820253
DOGE,Dogecoin,2025-07-25,0.23197,0.23681,0.22198,0.23681,3502127057
DOGE,Dogecoin,2025-07-26,0.23681,0.23986,0.23318,0.23551,1499470254
DOGE,Dogecoin,2025-07-27,0.23551,0.24357,0.23474,0.2408,1975404021
DOGE,Dogecoin,2025-07-28,0.2408,0.24821,0.22493,0.22523,2900653769
DOGE,Dogecoin,2025-07-29,0.22523,0.23245,0.21831,0.22379,2219777443
DOGE,Dogecoin,2025-07-30,0.22379,0.22614,0.21101,0.2199,2295849760
DOGE,Dogecoin,2025-07-31,0.2199,0.22551,0.20922,0.20987,1775122878
DOGE,Dogecoin,2025-08-01,0.20985,0.21204,0.19678,0.20122,3400021925
DOGE,Dogecoin,2025-08-02,0.20122,0.20322,0.18963,0.19121,2202580408
DOGE,Dogecoin,2025-08-03,0.19121,0.19993,0.18954,0.19886,1383820507
DOGE,Dogecoin,2025-08-04,0.19886,0.21119,0.19865,0.21041,1808700824
DOGE,Dogecoin,2025-08-05,0.21041,0.21088,0.19645,0.19974,1606059547
DOGE,Dogecoin,2025-08-06,0.19974,0.20702,0.19574,0.20526,1273212150
DOGE,Dogecoin,2025-08-07,0.20526,0.22287,0.20354,0.22239,2060907648
DOGE,Dogecoin,2025-08-08,0.22239,0.23224,0.22002,0.23021,2813209061
DOGE,Dogecoin,2025-08-09,0.23022,0.2461,0.22996,0.24033,3167912055
DOGE,Dogecoin,2025-08-10,0.24033,0.24313,0.22998,0.2341,2275130914
DOGE,Dogecoin,2025-08-11,0.2341,0.24141,0.22156,0.22255,2818659723
DOGE,Dogecoin,2025-08-12,0.22255,0.2378,0.2192,0.23567,2721898586
DOGE,Dogecoin,2025-08-13,0.23567,0.24966,0.2316,0.2452,4066944826
DOGE,Dogecoin,2025-08-14,0.2452,0.25478,0.21813,0.22389,5430971906
DOGE,Dogecoin,2025-08-15,0.22389,0.23285,0.22067,0.22861,3284438866
DOGE,Dogecoin,2025-08-16,0.22861,0.23541,0.2264,0.23125,2012788849
DOGE,Dogecoin,2025-08-17,0.23124,0.24235,0.22873,0.23457,2308822296
DOGE,Dogecoin,2025-08-18,0.23457,0.23553,0.22046,0.22242,3221260023
DOGE,Dogecoin,2025-08-19,0.22242,0.22556,0.20897,0.20905,2965240262
DOGE,Dogecoin,2025-08-20,0.20905,0.22272,0.20853,0.22145,3332092604
DOGE,Dogecoin,2025-08-21,0.22145,0.22403,0.2141,0.21475,2146370687
DOGE,Dogecoin,2025-08-22,0.21475,0.24172,0.20875,0.24059,4553800466
DOGE,Dogecoin,2025-08-23,0.24059,0.24059,0.22927,0.23601,2633509850
DOGE,Dogecoin,2025-08-24,0.23602,0.2445,0.22837,0.2318,3243609548
DOGE,Dogecoin,2025-08-25,0.2318,0.23411,0.2072,0.20982,3601938683
DOGE,Dogecoin,2025-08-26,0.20982,0.21982,0.20825,0.21847,2273426712
DOGE,Dogecoin,2025-08-27,0.21846,0.22327,0.21632,0.21892,2291320646
DOGE,Dogecoin,2025-08-28,0.21893,0.22588,0.21724,0.22434,1900714656
DOGE,Dogecoin,2025-08-29,0.22434,0.22463,0.21004,0.21404,2575985418
DOGE,Dogecoin,2025-08-30,0.21403,0.21842,0.212,0.21598,1092661803
DOGE,Dogecoin,2025-08-31,0.21598,0.22095,0.21356,0.21382,1044727824
DOGE,Dogecoin,2025-09-01,0.21381,0.21963,0.20545,0.21025,2726790335
DOGE,Dogecoin,2025-09-02,0.21025,0.21526,0.207,0.21482,2083072411
DOGE,Dogecoin,2025-09-03,0.21482,0.22324,0.21266,0.22056,1806352077
DOGE,Dogecoin,2025-09-04,0.22056,0.22089,0.21079,0.21248,1600512717
DOGE,Dogecoin,2025-09-05,0.21247,0.22065,0.21211,0.2179,2429307965
DOGE,Dogecoin,2025-09-06,0.2179,0.21873,0.21255,0.21589,1195532222
DOGE,Dogecoin,2025-09-07,0.21589,0.22905,0.21587,0.22844,1913782985
DOGE,Dogecoin,2025-09-08,0.22844,0.24364,0.22695,0.24188,3729000010
DOGE,Dogecoin,2025-09-09,0.24188,0.24853,0.23409,0.24069,4216668251
DOGE,Dogecoin,2025-09-10,0.24069,0.24804,0.23697,0.2454,2829953595
DOGE,Dogecoin,2025-09-11,0.24539,0.25686,0.2443,0.25566,3760658715
DOGE,Dogecoin,2025-09-12,0.25565,0.27839,0.25517,0.27543,4643519794
DOGE,Dogecoin,2025-09-13,0.27542,0.30564,0.27315,0.28946,9024886352
DOGE,Dogecoin,2025-09-14,0.28946,0.29421,0.27319,0.27859,5708225877
DOGE,Dogecoin,2025-09-15,0.27859,0.28168,0.25983,0.26863,5721394577
DOGE,Dogecoin,2025-09-16,0.26863,0.27156,0.25897,0.26977,4384096063
DOGE,Dogecoin,2025-09-17,0.26977,0.28357,0.26225,0.28246,4837069879
DOGE,Dogecoin,2025-09-18,0.28245,0.2879,0.27646,0.27878,4420244724
DOGE,Dogecoin,2025-09-19,0.27878,0.28402,0.26371,0.26539,3402582767
DOGE,Dogecoin,2025-09-20,0.26539,0.26915,0.26357,0.26775,1791655632
DOGE,Dogecoin,2025-09-21,0.26775,0.26968,0.26083,0.26116,1759685373
DOGE,Dogecoin,2025-09-22,0.26116,0.26204,0.23586,0.24132,5600811076
DOGE,Dogecoin,2025-09-23,0.24132,0.2434,0.2347,0.23739,2979805692
DOGE,Dogecoin,2025-09-24,0.23739,0.25016,0.23209,0.24124,3426936081
DOGE,Dogecoin,2025-09-25,0.24125,0.24193,0.22157,0.22271,4513449818
DOGE,Dogecoin,2025-09-26,0.22271,0.23329,0.22204,0.23263,3136341383
DOGE,Dogecoin,2025-09-27,0.23263,0.23422,0.22825,0.23084,1404236029
DOGE,Dogecoin,2025-09-28,0.23084,0.23747,0.22542,0.23739,1629383714
DOGE,Dogecoin,2025-09-29,0.23739,0.23868,0.22917,0.23506,2451434578
DOGE,Dogecoin,2025-09-30,0.23507,0.23565,0.2268,0.23291,2112968133
DOGE,Dogecoin,2025-10-01,0.23291,0.24836,0.23083,0.24836,2935493861
DOGE,Dogecoin,2025-10-02,0.24837,0.26342,0.24705,0.26194,3466616007
DOGE,Dogecoin,2025-10-03,0.26194,0.26497,0.25355,0.2586,3285893533
DOGE,Dogecoin,2025-10-04,0.2586,0.2594,0.24734,0.25092,2121406683
DOGE,Dogecoin,2025-10-05,0.25091,0.26467,0.24982,0.25295,3422890843
DOGE,Dogecoin,2025-10-06,0.25295,0.27005,0.25132,0.26631,3938750191
DOGE,Dogecoin,2025-10-07,0.26631,0.26786,0.24726,0.24732,4263519773
DOGE,Dogecoin,2025-10-08,0.24732,0.26093,0.24414,0.25556,3136056857
DOGE,Dogecoin,2025-10-09,0.25556,0.25571,0.24194,0.24856,3221293489
DOGE,Dogecoin,2025-10-10,0.24856,0.25362,0.11478,0.19316,8989277920
DOGE,Dogecoin,2025-10-11,0.19316,0.20023,0.17901,0.18544,6948749972
DOGE,Dogecoin,2025-10-12,0.18544,0.21405,0.18176,0.20779,5183180935
DOGE,Dogecoin,2025-10-13,0.20779,0.21827,0.20475,0.21399,4745994514
DOGE,Dogecoin,2025-10-14,0.21399,0.21554,0.1951,0.20453,4841725506
DOGE,Dogecoin,2025-10-15,0.20453,0.20797,0.1951,0.19633,2877365449
DOGE,Dogecoin,2025-10-16,0.19633,0.20123,0.18521,0.18837,3498982322
DOGE,Dogecoin,2025-10-17,0.18837,0.1908,0.17621,0.18484,3317944601
DOGE,Dogecoin,2025-10-18,0.18485,0.19022,0.18453,0.1896,1238849111
DOGE,Dogecoin,2025-10-19,0.1896,0.19853,0.1863,0.19532,1982258702
DOGE,Dogecoin,2025-10-20,0.19532,0.20245,0.19194,0.20011,2148033213
DOGE,Dogecoin,2025-10-21,0.20016,0.20543,0.19233,0.19439,2783675973
DOGE,Dogecoin,2025-10-22,0.19439,0.19531,0.1865,0.19,2573427089
DOGE,Dogecoin,2025-10-23,0.19,0.19722,0.18983,0.19484,1769172845
DOGE,Dogecoin,2025-10-24,0.19486,0.19968,0.1944,0.1977,1546313970
DOGE,Dogecoin,2025-10-25,0.1977,0.19972,0.19625,0.19659,1136645097
DOGE,Dogecoin,2025-10-26,0.19659,0.20641,0.19479,0.20567,1679630618
DOGE,Dogecoin,2025-10-27,0.20567,0.20932,0.1998,0.20038,1984421014
DOGE,Dogecoin,2025-10-28,0.20038,0.20291,0.19122,0.19376,2809894306
DOGE,Dogecoin,2025-10-29,0.19376,0.19727,0.18908,0.19239,2590886109
DOGE,Dogecoin,2025-10-30,0.19238,0.19449,0.17679,0.18271,3112664146
DOGE,Dogecoin,2025-10-31,0.18271,0.18776,0.18251,0.18643,1579798665
DOGE,Dogecoin,2025-11-01,0.18643,0.18838,0.1853,0.18728,849876271
DOGE,Dogecoin,2025-11-02,0.18728,0.18868,0.18248,0.18657,967206772
DOGE,Dogecoin,2025-11-03,0.18657,0.18658,0.16383,0.16724,3648984899
DOGE,Dogecoin,2025-11-04,0.16724,0.17088,0.1525,0.1627,4796083616
DOGE,Dogecoin,2025-11-05,0.1627,0.16846,0.1553,0.16738,2522587575
DOGE,Dogecoin,2025-11-06,0.16738,0.16738,0.15773,0.16141,1870692567
DOGE,Dogecoin,2025-11-07,0.16141,0.18138,0.16049,0.17867,2931787387
DOGE,Dogecoin,2025-11-08,0.17867,0.18301,0.17331,0.17618,2236137677
DOGE,Dogecoin,2025-11-09,0.17618,0.18096,0.17168,0.17926,1608940509
DOGE,Dogecoin,2025-11-10,0.17926,0.18502,0.17766,0.18181,2127003685
DOGE,Dogecoin,2025-11-11,0.18181,0.18535,0.17187,0.17202,2107396312
DOGE,Dogecoin,2025-11-12,0.17202,0.17828,0.16748,0.17008,1803938275
DOGE,Dogecoin,2025-11-13,0.17008,0.1768,0.16032,0.1643,2729846444
DOGE,Dogecoin,2025-11-14,0.1643,0.16572,0.15542,0.15747,3090051874
DOGE,Dogecoin,2025-11-15,0.15747,0.16429,0.15746,0.16314,1245164553
DOGE,Dogecoin,2025-11-16,0.16314,0.16533,0.15442,0.15866,1764383845
DOGE,Dogecoin,2025-11-17,0.15866,0.16395,0.15092,0.15189,2792290270
DOGE,Dogecoin,2025-11-18,0.15189,0.16253,0.1501,0.1617,2444487369
DOGE,Dogecoin,2025-11-19,0.1617,0.1621,0.14731,0.15432,2265496568
DOGE,Dogecoin,2025-11-20,0.15432,0.1591,0.14644,0.14909,2500681053
DOGE,Dogecoin,2025-11-21,0.14909,0.15063,0.13411,0.14018,3788412140
DOGE,Dogecoin,2025-11-22,0.14018,0.14191,0.1359,0.1403,1508164780
DOGE,Dogecoin,2025-11-23,0.1403,0.14743,0.13976,0.14483,1345739666
DOGE,Dogecoin,2025-11-24,0.14483,0.1536,0.14378,0.15179,1886500747
DOGE,Dogecoin,2025-11-25,0.15179,0.15474,0.14631,0.15297,1584986684
DOGE,Dogecoin,2025-11-26,0.15297,0.1566,0.1489,0.15478,1505665002
DOGE,Dogecoin,2025-11-27,0.15478,0.15546,0.15236,0.15269,922512953
DOGE,Dogecoin,2025-11-28,0.15269,0.15501,0.14863,0.15028,1307624427
DOGE,Dogecoin,2025-11-29,0.15028,0.1508,0.14762,0.14857,648320199
DOGE,Dogecoin,2025-11-30,0.14857,0.15048,0.14667,0.14667,717631352
DOGE,Dogecoin,2025-12-01,0.14667,0.14667,0.13237,0.13559,1935250412
DOGE,Dogecoin,2025-12-02,0.13559,0.14725,0.1347,0.14597,1442143940
DOGE,Dogecoin,2025-12-03,0.14597,0.15292,0.14539,0.15194,1522255570
DOGE,Dogecoin,2025-12-04,0.15192,0.15273,0.14598,0.1475,1232527768
DOGE,Dogecoin,2025-12-05,0.1475,0.14828,0.13766,0.13963,1279447426
DOGE,Dogecoin,2025-12-06,0.13963,0.14059,0.13857,0.13974,637344481
DOGE,Dogecoin,2025-12-07,0.13974,0.14283,0.13527,0.13858,1065448744
DOGE,Dogecoin,2025-12-08,0.13857,0.14461,0.13825,0.1426,1167700280
DOGE,Dogecoin,2025-12-09,0.1426,0.15291,0.13963,0.14804,1669844829
DOGE,Dogecoin,2025-12-10,0.14804,0.15012,0.14283,0.14352,1454774688
DOGE,Dogecoin,2025-12-11,0.1435,0.14354,0.13654,0.14038,1459697025
DOGE,Dogecoin,2025-12-12,0.14038,0.14139,0.13471,0.13695,1065894918
DOGE,Dogecoin,2025-12-13,0.13695,0.1399,0.13695,0.13917,519857549
DOGE,Dogecoin,2025-12-14,0.13917,0.13924,0.1334,0.13416,831077847
DOGE,Dogecoin,2025-12-15,0.13417,0.13807,0.12732,0.12973,1383279585
DOGE,Dogecoin,2025-12-16,0.12973,0.13293,0.12822,0.13174,1026120710
DOGE,Dogecoin,2025-12-17,0.13174,0.13592,0.12511,0.12618,1368935538
DOGE,Dogecoin,2025-12-18,0.12618,0.13042,0.12023,0.12205,1762583322
DOGE,Dogecoin,2025-12-19,0.12205,0.13311,0.12073,0.13221,1479134848
DOGE,Dogecoin,2025-12-20,0.13221,0.13245,0.13077,0.13195,537943591
DOGE,Dogecoin,2025-12-21,0.13195,0.133,0.12891,0.13106,662389637
DOGE,Dogecoin,2025-12-22,0.13106,0.13499,0.13,0.13243,1123402771
DOGE,Dogecoin,2025-12-23,0.13243,0.1335,0.12821,0.1292,920201581
DOGE,Dogecoin,2025-12-24,0.12919,0.13018,0.12672,0.12852,638034560
DOGE,Dogecoin,2025-12-25,0.12852,0.12886,0.12325,0.12354,726734769
DOGE,Dogecoin,2025-12-26,0.12354,0.12724,0.12077,0.12201,1170409215
DOGE,Dogecoin,2025-12-27,0.12201,0.12449,0.12192,0.12422,481541479
DOGE,Dogecoin,2025-12-28,0.12422,0.12472,0.12281,0.12382,458322998
DOGE,Dogecoin,2025-12-29,0.12382,0.12782,0.12223,0.12273,1128737873
DOGE,Dogecoin,2025-12-30,0.12273,0.12489,0.12239,0.12328,915801292
DOGE,Dogecoin,2025-12-31,0.12328,0.12354,0.11619,0.11729,1037180935
DOGE,Dogecoin,2026-01-01,0.11729,0.12696,0.11729,0.12668,1303368853
DOGE,Dogecoin,2026-01-02,0.12668,0.14454,0.12587,0.14167,3130956326
DOGE,Dogecoin,2026-01-03,0.14167,0.14413,0.13962,0.14306,1603761211
DOGE,Dogecoin,2026-01-04,0.14306,0.15391,0.14303,0.14931,2329346323
DOGE,Dogecoin,2026-01-05,0.14931,0.15353,0.14648,0.15182,2074134256
DOGE,Dogecoin,2026-01-06,0.15182,0.15609,0.14388,0.15063,2233301980
DOGE,Dogecoin,2026-01-07,0.15063,0.15362,0.14526,0.14626,1527678668
DOGE,Dogecoin,2026-01-08,0.14626,0.14738,0.1384,0.14199,1645615672
DOGE,Dogecoin,2026-01-09,0.14199,0.1438,0.13853,0.14048,1302798478
DOGE,Dogecoin,2026-01-10,0.14048,0.14051,0.13905,0.13947,468571514
DOGE,Dogecoin,2026-01-11,0.13948,0.14086,0.13592,0.13774,816409422
DOGE,Dogecoin,2026-01-12,0.13774,0.14208,0.1355,0.13654,1327503214
DOGE,Dogecoin,2026-01-13,0.13654,0.15019,0.1362,0.14809,1732372910
DOGE,Dogecoin,2026-01-14,0.1481,0.15107,0.14566,0.14722,1778999507
DOGE,Dogecoin,2026-01-15,0.14722,0.14723,0.139,0.13999,1541885031
DOGE,Dogecoin,2026-01-16,0.13999,0.14031,0.13535,0.13806,1398269621
DOGE,Dogecoin,2026-01-17,0.13806,0.13974,0.13692,0.13779,617323254
DOGE,Dogecoin,2026-01-18,0.13779,0.13824,0.13164,0.13166,808975310
DOGE,Dogecoin,2026-01-19,0.13166,0.13166,0.12464,0.12907,1914066465
DOGE,Dogecoin,2026-01-20,0.12907,0.12913,0.12316,0.12327,1323990723
DOGE,Dogecoin,2026-01-21,0.12327,0.12854,0.12074,0.12648,1594881270
DOGE,Dogecoin,2026-01-22,0.12648,0.12774,0.12324,0.12421,827497183
DOGE,Dogecoin,2026-01-23,0.12421,0.1273,0.12218,0.12465,904439765
DOGE,Dogecoin,2026-01-24,0.12465,0.12469,0.123,0.1241,377237700
DOGE,Dogecoin,2026-01-25,0.1241,0.12414,0.11783,0.1193,1040862578
DOGE,Dogecoin,2026-01-26,0.1193,0.12351,0.11928,0.1223,1151054520
DOGE,Dogecoin,2026-01-27,0.1223,0.12629,0.12144,0.12601,1096515615
DOGE,Dogecoin,2026-01-28,0.12601,0.12727,0.12379,0.12487,1064072731
DOGE,Dogecoin,2026-01-29,0.12488,0.1249,0.11449,0.1171,1681357064
DOGE,Dogecoin,2026-01-30,0.1171,0.11835,0.11246,0.11566,1638538810
DOGE,Dogecoin,2026-01-31,0.11566,0.11566,0.09959,0.1041,2644125762
DOGE,Dogecoin,2026-02-01,0.1041,0.10653,0.10164,0.10434,1460160286
DOGE,Dogecoin,2026-02-02,0.10434,0.11004,0.09974,0.10786,1987430619
DOGE,Dogecoin,2026-02-03,0.10786,0.11,0.10235,0.10565,1957004305
DOGE,Dogecoin,2026-02-04,0.10564,0.1091,0.10145,0.10377,1647515646
DOGE,Dogecoin,2026-02-05,0.10377,0.10429,0.08736,0.08829,3236639682
DOGE,Dogecoin,2026-02-06,0.08829,0.10142,0.08157,0.09849,3019798108
DOGE,Dogecoin,2026-02-07,0.09849,0.09925,0.09496,0.09828,1554578203
DOGE,Dogecoin,2026-02-08,0.09828,0.09854,0.0953,0.09674,813743324
DOGE,Dogecoin,2026-02-09,0.09674,0.09711,0.09258,0.09602,945795680
DOGE,Dogecoin,2026-02-10,0.09602,0.09641,0.09212,0.0927,840498107
DOGE,Dogecoin,2026-02-11,0.0927,0.09348,0.08833,0.09105,1032329246
DOGE,Dogecoin,2026-02-12,0.09105,0.09437,0.09088,0.09299,851954055
DOGE,Dogecoin,2026-02-13,0.09299,0.09745,0.0918,0.09658,879500779
DOGE,Dogecoin,2026-02-14,0.09658,0.11312,0.09636,0.11117,1609438576
DOGE,Dogecoin,2026-02-15,0.11117,0.1171,0.10176,0.10266,2563783568
DOGE,Dogecoin,2026-02-16,0.10266,0.10336,0.09883,0.10098,1222534498
DOGE,Dogecoin,2026-02-17,0.10098,0.103,0.0986,0.10063,986666468
DOGE,Dogecoin,2026-02-18,0.10063,0.10223,0.09766,0.09851,729291583
DOGE,Dogecoin,2026-02-19,0.09851,0.099,0.0962,0.09829,800628206
DOGE,Dogecoin,2026-02-20,0.09829,0.10212,0.09593,0.10012,1090061835
DOGE,Dogecoin,2026-02-21,0.10012,0.10087,0.09847,0.09848,500345490
DOGE,Dogecoin,2026-02-22,0.09848,0.09848,0.09476,0.09545,528956200
DOGE,Dogecoin,2026-02-23,0.09545,0.09745,0.09173,0.09257,1060468925
DOGE,Dogecoin,2026-02-24,0.09257,0.09333,0.09034,0.09146,812929133
DOGE,Dogecoin,2026-02-25,0.09146,0.10575,0.09105,0.10074,1718365946
DOGE,Dogecoin,2026-02-26,0.10074,0.10144,0.09567,0.09703,1132980994
DOGE,Dogecoin,2026-02-27,0.09703,0.09899,0.09254,0.09337,1000779753
DOGE,Dogecoin,2026-02-28,0.09337,0.09466,0.08792,0.09406,1541167339
DOGE,Dogecoin,2026-03-01,0.09406,0.09747,0.09067,0.09193,1305707878
DOGE,Dogecoin,2026-03-02,0.09193,0.09724,0.09087,0.09355,1243748292
DOGE,Dogecoin,2026-03-03,0.09355,0.09367,0.08872,0.09003,1332806985
DOGE,Dogecoin,2026-03-04,0.09003,0.10402,0.0888,0.09903,2557379537
DOGE,Dogecoin,2026-03-05,0.09903,0.0991,0.09291,0.09354,1361504900
DOGE,Dogecoin,2026-03-06,0.09354,0.09425,0.09007,0.09126,1016580083
DOGE,Dogecoin,2026-03-07,0.09126,0.09194,0.08954,0.08994,549955367
DOGE,Dogecoin,2026-03-08,0.08994,0.09121,0.08744,0.08916,902261216
DOGE,Dogecoin,2026-03-09,0.08916,0.09253,0.08912,0.09038,1143463665
DOGE,Dogecoin,2026-03-10,0.09038,0.10014,0.09038,0.09455,2001286838
DOGE,Dogecoin,2026-03-11,0.09455,0.09463,0.09164,0.09289,1392246716
DOGE,Dogecoin,2026-03-12,0.09289,0.09572,0.09191,0.09474,1086419780
DOGE,Dogecoin,2026-03-13,0.09474,0.1016,0.09472,0.09595,2062953190
DOGE,Dogecoin,2026-03-14,0.09595,0.09638,0.09415,0.09599,796905714
DOGE,Dogecoin,2026-03-15,0.09599,0.09796,0.09467,0.09739,970107780
DOGE,Dogecoin,2026-03-16,0.0974,0.1034,0.09713,0.10314,2434118912
DOGE,Dogecoin,2026-03-17,0.10314,0.10416,0.09865,0.10016,1527791766
DOGE,Dogecoin,2026-03-18,0.10016,0.10173,0.09341,0.09518,1574300234
DOGE,Dogecoin,2026-03-19,0.09518,0.09593,0.09189,0.09355,959041027
DOGE,Dogecoin,2026-03-20,0.09355,0.09527,0.09299,0.09417,760919548
DOGE,Dogecoin,2026-03-21,0.09417,0.09491,0.09112,0.09122,522903398
DOGE,Dogecoin,2026-03-22,0.09122,0.09275,0.0893,0.0901,938057621
DOGE,Dogecoin,2026-03-23,0.0901,0.09563,0.08935,0.09419,1613527933
DOGE,Dogecoin,2026-03-24,0.09419,0.09548,0.0925,0.0951,1055241754
DOGE,Dogecoin,2026-03-25,0.0951,0.09772,0.0945,0.09612,1200850547
DOGE,Dogecoin,2026-03-26,0.09612,0.09619,0.09066,0.09202,1220182628
DOGE,Dogecoin,2026-03-27,0.09202,0.09258,0.08936,0.09002,855528672
DOGE,Dogecoin,2026-03-28,0.09002,0.095,0.0897,0.09089,979449553
DOGE,Dogecoin,2026-03-29,0.09089,0.0915,0.08862,0.0904,736546723
DOGE,Dogecoin,2026-03-30,0.0904,0.09363,0.09034,0.09071,1173367524
